kommun;year;value
1083;2016;-52054.940643
1083;2017;-54975.708966
1083;2018;-56343.828715
1083;2019;-57208.457483
1083;2020;-58545.142071
1083;2021;-62483.010262
1083;2022;-66081.763161
1083;2023;-70439.542203
1083;2024;-72632.013769
1083;2025;-74571.272623
1214;2015;-48942.804833
1214;2016;-50446.080897
1214;2017;-53270.017825
1214;2018;-55656.446931
1214;2019;-57217.199327
1214;2020;-58657.747268
1214;2021;-60497.640855
1214;2022;-62733.167427
1214;2023;-67163.641364
1214;2024;-70198.996081
1214;2025;-68448.735664
1230;2015;-44678.013755
1230;2016;-43536.737288
1230;2017;-45759.961932
1230;2018;-48870.611552
1230;2019;-51871.121436
1230;2020;-54107.638218
1230;2021;-55453.319107
1230;2022;-57280.566136
1230;2023;-60917.648792
1230;2024;-65418.378933
1230;2025;-65015.319118
1231;2015;-48050.430293
1231;2016;-47389.323359
1231;2017;-46922.481049
1231;2018;-50076.742919
1231;2019;-57698.670992
1231;2020;-57190.814002
