kommun;period;key;count;per100k
2280;2019;drugs_weapons;232;923.0
2280;2019;person;812;3228.0
2280;2019;theft;870;3459.0
2280;2019;total;3211;12767.0
2280;2019;vandalism;213;847.0
2280;2020;burglary;214;851.0
2280;2020;drugs_weapons;381;1515.0
2280;2020;person;808;3213.0
2280;2020;theft;878;3491.0
2280;2020;total;3285;13062.0
2280;2020;vandalism;211;839.0
2280;2021;burglary;166;662.0
2280;2021;drugs_weapons;401;1600.0
2280;2021;person;885;3531.0
2280;2021;theft;798;3184.0
2280;2021;total;3459;13801.0
2280;2021;vandalism;223;890.0
2280;2022;burglary;210;842.0
2280;2022;drugs_weapons;258;1034.0
2280;2022;person;825;3307.0
2280;2022;theft;937;3756.0
2280;2022;total;3132;12555.0
2280;2022;vandalism;230;922.0
2280;2023;burglary;225;908.0
2280;2023;drugs_weapons;362;1462.0
2280;2023;person;999;4034.0
2280;2023;theft;1056;4264.0
2280;2023;total;3642;14705.0
2280;2023;vandalism;241;973.0
2280;2024;burglary;128;520.0
2280;2024;drugs_weapons;230;935.0
2280;2024;person;826;3358.0
2280;2024;theft;636;2585.0
2280;2024;total;2763;11231.0
2280;2024;vandalism;187;760.0
2280;2025;burglary;123;503.0
2280;2025;drugs_weapons;248;1015.0
2280;2025;person;1022;4183.0
2280;2025;theft;590;2415.0
2280;2025;total;2939;12030.0
2280;2025;vandalism;176;720.0
2281;1996;burglary;1996;2112.0
2281;1996;drugs_weapons;164;174.0
2281;1996;person;1330;1408.0
2281;1996;theft;7825;8282.0
2281;1996;total;11345;12007.0
2281;1996;vandalism;994;1052.0
2281;1997;burglary;1777;1883.0
2281;1997;drugs_weapons;264;280.0
2281;1997;person;1314;1392.0
2281;1997;theft;8834;9360.0
2281;1997;total;12526;13271.0
2281;1997;vandalism;1032;1093.0
2281;1998;burglary;1807;1920.0
2281;1998;drugs_weapons;211;224.0
2281;1998;person;1362;1447.0
2281;1998;theft;8821;9372.0
2281;1998;total;12361;13132.0
2281;1998;vandalism;1093;1161.0
2281;1999;burglary;1730;1846.0
2281;1999;drugs_weapons;282;301.0
2281;1999;person;1456;1554.0
2281;1999;theft;9098;9709.0
2281;1999;total;12765;13623.0
2281;1999;vandalism;1031;1100.0
2281;2000;burglary;1895;2031.0
2281;2000;drugs_weapons;476;511.0
2281;2000;person;1745;1870.0
2281;2000;theft;9352;10023.0
2281;2000;total;14601;15649.0
2281;2000;vandalism;1211;1298.0
2281;2001;burglary;1109;1191.0
2281;2001;drugs_weapons;373;401.0
2281;2001;person;1700;1825.0
2281;2001;theft;6243;6704.0
2281;2001;total;11206;12033.0
2281;2001;vandalism;1086;1166.0
2281;2002;burglary;1132;1215.0
2281;2002;drugs_weapons;396;425.0
2281;2002;person;2057;2207.0
2281;2002;theft;6643;7129.0
2281;2002;total;12129;13016.0
2281;2002;vandalism;1128;1210.0
2281;2003;burglary;1057;1133.0
2281;2003;drugs_weapons;323;346.0
2281;2003;person;2120;2273.0
2281;2003;theft;6173;6618.0
2281;2003;total;11971;12833.0
2281;2003;vandalism;1321;1416.0
2281;2004;burglary;1228;1313.0
2281;2004;drugs_weapons;460;492.0
2281;2004;person;2176;2327.0
2281;2004;theft;6169;6597.0
2281;2004;total;12330;13186.0
2281;2004;vandalism;1350;1444.0
2281;2005;burglary;1069;1139.0
2281;2005;drugs_weapons;818;871.0
2281;2005;person;2242;2388.0
2281;2005;theft;6214;6619.0
2281;2005;total;12684;13512.0
2281;2005;vandalism;1267;1350.0
2281;2006;burglary;1022;1084.0
2281;2006;drugs_weapons;1227;1301.0
2281;2006;person;2457;2606.0
2281;2006;theft;6093;6463.0
2281;2006;total;13809;14647.0
2281;2006;vandalism;1675;1777.0
2281;2007;burglary;884;935.0
2281;2007;drugs_weapons;1278;1352.0
2281;2007;person;2353;2489.0
2281;2007;theft;5263;5567.0
2281;2007;total;13506;14285.0
2281;2007;vandalism;2040;2158.0
2281;2008;burglary;841;887.0
2281;2008;drugs_weapons;1167;1231.0
2281;2008;person;2417;2551.0
2281;2008;theft;4854;5122.0
2281;2008;total;13976;14748.0
2281;2008;vandalism;2677;2825.0
2281;2009;burglary;761;799.0
2281;2009;drugs_weapons;1105;1160.0
2281;2009;person;2584;2713.0
2281;2009;theft;4616;4846.0
2281;2009;total;13248;13910.0
2281;2009;vandalism;2320;2436.0
2281;2010;burglary;865;905.0
2281;2010;drugs_weapons;1306;1365.0
2281;2010;person;2621;2741.0
2281;2010;theft;4924;5149.0
2281;2010;total;13318;13926.0
2281;2010;vandalism;1850;1934.0
2281;2011;burglary;505;526.0
2281;2011;drugs_weapons;1197;1248.0
2281;2011;person;2516;2623.0
2281;2011;theft;4060;4233.0
2281;2011;total;12464;12994.0
2281;2011;vandalism;2096;2185.0
2281;2012;burglary;483;501.0
2281;2012;drugs_weapons;1191;1235.0
2281;2012;person;2463;2555.0
2281;2012;theft;3756;3896.0
2281;2012;total;11793;12233.0
2281;2012;vandalism;1862;1932.0
2281;2013;burglary;573;592.0
2281;2013;drugs_weapons;1364;1409.0
2281;2013;person;2250;2324.0
2281;2013;theft;3912;4040.0
2281;2013;total;11809;12195.0
2281;2013;vandalism;1812;1871.0
2281;2014;burglary;782;805.0
2281;2014;drugs_weapons;1141;1175.0
2281;2014;person;2354;2423.0
2281;2014;theft;4520;4652.0
2281;2014;total;12628;12997.0
2281;2014;vandalism;1741;1792.0
2281;2015;burglary;561;575.0
2281;2015;drugs_weapons;1020;1046.0
2281;2015;person;2328;2388.0
2281;2015;theft;3769;3866.0
2281;2015;total;12014;12324.0
2281;2015;vandalism;2125;2180.0
2281;2016;burglary;608;621.0
2281;2016;drugs_weapons;1180;1204.0
2281;2016;person;2458;2509.0
2281;2016;theft;3896;3976.0
2281;2016;total;12749;13012.0
2281;2016;vandalism;1743;1779.0
2281;2017;burglary;616;625.0
2281;2017;drugs_weapons;1415;1436.0
2281;2017;person;2624;2662.0
2281;2017;theft;3593;3645.0
2281;2017;total;13169;13360.0
2281;2017;vandalism;1600;1623.0
2281;2018;burglary;474;480.0
2281;2018;drugs_weapons;1471;1489.0
2281;2018;person;2733;2765.0
2281;2018;theft;3191;3229.0
2281;2018;total;12302;12448.0
2281;2018;vandalism;1213;1227.0
2281;2019;burglary;586;591.0
2281;2019;drugs_weapons;1615;1629.0
2281;2019;person;2739;2762.0
2281;2019;theft;3388;3417.0
2281;2019;total;12924;13035.0
2281;2019;vandalism;1135;1145.0
2281;2020;burglary;574;577.0
2281;2020;drugs_weapons;1659;1668.0
2281;2020;person;2556;2570.0
2281;2020;theft;3061;3078.0
2281;2020;total;12388;12457.0
2281;2020;vandalism;1121;1127.0
2281;2021;burglary;535;538.0
2281;2021;drugs_weapons;1269;1276.0
2281;2021;person;2596;2611.0
2281;2021;theft;2820;2837.0
2281;2021;total;10989;11054.0
2281;2021;vandalism;992;998.0
2281;2022;burglary;573;577.0
2281;2022;drugs_weapons;1166;1173.0
2281;2022;person;2423;2438.0
2281;2022;theft;3027;3046.0
2281;2022;total;10943;11012.0
2281;2022;vandalism;1246;1254.0
2281;2023;burglary;810;816.0
2281;2023;drugs_weapons;1353;1362.0
2281;2023;person;2608;2627.0
2281;2023;theft;3181;3204.0
2281;2023;total;11122;11202.0
2281;2023;vandalism;858;864.0
2281;2024;burglary;414;417.0
2281;2024;drugs_weapons;1123;1133.0
2281;2024;person;2734;2757.0
2281;2024;theft;2241;2260.0
2281;2024;total;10006;10090.0
2281;2024;vandalism;801;808.0
2281;2025;burglary;269;272.0
2281;2025;drugs_weapons;1173;1185.0
2281;2025;person;2835;2863.0
2281;2025;theft;1888;1907.0
2281;2025;total;9554;9650.0
2281;2025;vandalism;556;562.0
2282;1996;burglary;323;1388.0
2282;1996;drugs_weapons;34;146.0
2282;1996;person;245;1053.0
2282;1996;theft;1075;4620.0
2282;1996;total;1790;7693.0
2282;1996;vandalism;233;1001.0
2282;1997;burglary;314;1371.0
2282;1997;drugs_weapons;29;127.0
2282;1997;person;296;1292.0
2282;1997;theft;1164;5081.0
2282;1997;total;2000;8731.0
2282;1997;vandalism;280;1222.0
2282;1998;burglary;290;1287.0
2282;1998;drugs_weapons;29;129.0
2282;1998;person;266;1181.0
2282;1998;theft;1091;4842.0
2282;1998;total;1825;8100.0
2282;1998;vandalism;261;1158.0
2282;1999;burglary;395;1787.0
2282;1999;drugs_weapons;45;204.0
2282;1999;person;312;1412.0
2282;1999;theft;1407;6366.0
2282;1999;total;2221;10049.0
2282;1999;vandalism;235;1063.0
2282;2000;burglary;463;2141.0
2282;2000;drugs_weapons;39;180.0
2282;2000;person;276;1276.0
2282;2000;theft;1283;5933.0
2282;2000;total;2275;10520.0
2282;2000;vandalism;271;1253.0
2282;2001;burglary;360;1701.0
2282;2001;drugs_weapons;28;133.0
2282;2001;person;296;1398.0
2282;2001;theft;1219;5759.0
2282;2001;total;2115;9992.0
2282;2001;vandalism;235;1110.0
2282;2002;burglary;533;2559.0
2282;2002;drugs_weapons;37;178.0
2282;2002;person;415;1992.0
2282;2002;theft;1455;6985.0
2282;2002;total;2538;12184.0
2282;2002;vandalism;275;1320.0
2282;2003;burglary;407;1975.0
2282;2003;drugs_weapons;32;155.0
2282;2003;person;412;1999.0
2282;2003;theft;1147;5565.0
2282;2003;total;2252;10927.0
2282;2003;vandalism;226;1097.0
2282;2004;burglary;373;1824.0
2282;2004;drugs_weapons;28;136.0
2282;2004;person;348;1702.0
2282;2004;theft;1181;5776.0
2282;2004;total;2206;10790.0
2282;2004;vandalism;205;1003.0
2282;2005;burglary;367;1813.0
2282;2005;drugs_weapons;90;444.0
2282;2005;person;392;1936.0
2282;2005;theft;1066;5265.0
2282;2005;total;2239;11060.0
2282;2005;vandalism;224;1106.0
2282;2006;burglary;232;1162.0
2282;2006;drugs_weapons;189;947.0
2282;2006;person;368;1844.0
2282;2006;theft;744;3727.0
2282;2006;total;1937;9704.0
2282;2006;vandalism;183;917.0
2282;2007;burglary;246;1246.0
2282;2007;drugs_weapons;205;1039.0
2282;2007;person;371;1879.0
2282;2007;theft;954;4833.0
2282;2007;total;2171;10998.0
2282;2007;vandalism;200;1013.0
2282;2008;burglary;271;1385.0
2282;2008;drugs_weapons;204;1042.0
2282;2008;person;395;2019.0
2282;2008;theft;903;4615.0
2282;2008;total;2316;11836.0
2282;2008;vandalism;196;1002.0
2282;2009;burglary;254;1313.0
2282;2009;drugs_weapons;157;811.0
2282;2009;person;403;2083.0
2282;2009;theft;832;4301.0
2282;2009;total;2090;10805.0
2282;2009;vandalism;181;936.0
2282;2010;burglary;209;1096.0
2282;2010;drugs_weapons;180;944.0
2282;2010;person;489;2565.0
2282;2010;theft;784;4113.0
2282;2010;total;2069;10854.0
2282;2010;vandalism;172;902.0
2282;2011;burglary;226;1200.0
2282;2011;drugs_weapons;127;675.0
2282;2011;person;432;2295.0
2282;2011;theft;779;4138.0
2282;2011;total;1926;10230.0
2282;2011;vandalism;207;1100.0
2282;2012;burglary;200;1074.0
2282;2012;drugs_weapons;86;461.0
2282;2012;person;413;2217.0
2282;2012;theft;683;3666.0
2282;2012;total;1778;9544.0
2282;2012;vandalism;205;1100.0
2282;2013;burglary;233;1261.0
2282;2013;drugs_weapons;128;692.0
2282;2013;person;431;2332.0
2282;2013;theft;901;4875.0
2282;2013;total;2104;11383.0
2282;2013;vandalism;156;844.0
2282;2014;burglary;206;1117.0
2282;2014;drugs_weapons;124;672.0
2282;2014;person;504;2733.0
2282;2014;theft;809;4387.0
2282;2014;total;2306;12504.0
2282;2014;vandalism;175;949.0
2282;2015;burglary;186;1011.0
2282;2015;drugs_weapons;138;750.0
2282;2015;person;494;2685.0
2282;2015;theft;721;3919.0
2282;2015;total;2170;11795.0
2282;2015;vandalism;139;756.0
2282;2016;burglary;172;929.0
2282;2016;drugs_weapons;152;820.0
2282;2016;person;548;2959.0
2282;2016;theft;707;3817.0
2282;2016;total;2439;13170.0
2282;2016;vandalism;155;837.0
2282;2017;burglary;253;1357.0
2282;2017;drugs_weapons;211;1131.0
2282;2017;person;626;3357.0
2282;2017;theft;873;4682.0
2282;2017;total;2671;14325.0
2282;2017;vandalism;210;1126.0
2282;2018;burglary;174;940.0
2282;2018;drugs_weapons;181;978.0
2282;2018;person;607;3278.0
2282;2018;theft;795;4293.0
2282;2018;total;2741;14803.0
2282;2018;vandalism;181;978.0
2282;2019;burglary;196;1068.0
2282;2019;drugs_weapons;228;1242.0
2282;2019;person;624;3400.0
2282;2019;theft;792;4315.0
2282;2019;total;2664;14516.0
2282;2019;vandalism;139;757.0
2282;2020;burglary;192;1055.0
2282;2020;drugs_weapons;266;1461.0
2282;2020;person;589;3235.0
2282;2020;theft;656;3603.0
2282;2020;total;2503;13747.0
2282;2020;vandalism;185;1016.0
2282;2021;burglary;114;631.0
2282;2021;drugs_weapons;235;1300.0
2282;2021;person;606;3354.0
2282;2021;theft;456;2524.0
2282;2021;total;2181;12070.0
2282;2021;vandalism;160;885.0
2282;2022;burglary;119;663.0
2282;2022;drugs_weapons;149;829.0
2282;2022;person;578;3219.0
2282;2022;theft;447;2490.0
2282;2022;total;1986;11061.0
2282;2022;vandalism;161;897.0
2282;2023;burglary;103;580.0
2282;2023;drugs_weapons;116;653.0
2282;2023;person;586;3298.0
2282;2023;theft;472;2657.0
2282;2023;total;1966;11065.0
2282;2023;vandalism;123;692.0
2282;2024;burglary;87;495.0
2282;2024;drugs_weapons;119;676.0
2282;2024;person;589;3348.0
2282;2024;theft;351;1995.0
2282;2024;total;1826;10379.0
2282;2024;vandalism;120;682.0
2282;2025;burglary;105;602.0
2282;2025;drugs_weapons;147;843.0
2282;2025;person;590;3383.0
2282;2025;theft;407;2334.0
2282;2025;total;1980;11353.0
2282;2025;vandalism;139;797.0
2283;1996;burglary;418;1753.0
2283;1996;drugs_weapons;33;138.0
2283;1996;person;208;872.0
2283;1996;theft;1394;5847.0
2283;1996;total;2019;8468.0
2283;1996;vandalism;207;868.0
2283;1997;burglary;503;2139.0
2283;1997;drugs_weapons;38;162.0
2283;1997;person;256;1089.0
2283;1997;theft;1687;7174.0
2283;1997;total;2522;10725.0
2283;1997;vandalism;253;1076.0
2283;1998;burglary;350;1517.0
2283;1998;drugs_weapons;22;95.0
2283;1998;person;147;637.0
2283;1998;theft;1309;5674.0
2283;1998;total;1794;7777.0
2283;1998;vandalism;166;720.0
2283;1999;burglary;366;1618.0
2283;1999;drugs_weapons;41;181.0
2283;1999;person;225;994.0
2283;1999;theft;1243;5493.0
2283;1999;total;1895;8375.0
2283;1999;vandalism;230;1016.0
2283;2000;burglary;540;2434.0
2283;2000;drugs_weapons;19;86.0
2283;2000;person;247;1113.0
2283;2000;theft;1588;7157.0
2283;2000;total;2447;11028.0
2283;2000;vandalism;251;1131.0
2283;2001;burglary;387;1775.0
2283;2001;drugs_weapons;46;211.0
2283;2001;person;287;1316.0
2283;2001;theft;1332;6110.0
2283;2001;total;2182;10009.0
2283;2001;vandalism;206;945.0
2283;2002;burglary;301;1400.0
2283;2002;drugs_weapons;101;470.0
2283;2002;person;308;1432.0
2283;2002;theft;1072;4985.0
2283;2002;total;1998;9291.0
2283;2002;vandalism;196;911.0
2283;2003;burglary;642;3007.0
2283;2003;drugs_weapons;196;918.0
2283;2003;person;311;1457.0
2283;2003;theft;1665;7798.0
2283;2003;total;2849;13344.0
2283;2003;vandalism;225;1054.0
2283;2004;burglary;576;2709.0
2283;2004;drugs_weapons;34;159.0
2283;2004;person;362;1703.0
2283;2004;theft;1684;7920.0
2283;2004;total;2770;13028.0
2283;2004;vandalism;247;1162.0
2283;2005;burglary;404;1915.0
2283;2005;drugs_weapons;74;351.0
2283;2005;person;402;1906.0
2283;2005;theft;1305;6187.0
2283;2005;total;2463;11678.0
2283;2005;vandalism;282;1337.0
2283;2006;burglary;369;1764.0
2283;2006;drugs_weapons;131;626.0
2283;2006;person;377;1803.0
2283;2006;theft;1287;6154.0
2283;2006;total;2437;11653.0
2283;2006;vandalism;171;818.0
2283;2007;burglary;336;1618.0
2283;2007;drugs_weapons;180;867.0
2283;2007;person;388;1869.0
2283;2007;theft;1122;5404.0
2283;2007;total;2359;11361.0
2283;2007;vandalism;202;973.0
2283;2008;burglary;336;1630.0
2283;2008;drugs_weapons;153;742.0
2283;2008;person;418;2028.0
2283;2008;theft;1127;5469.0
2283;2008;total;2444;11859.0
2283;2008;vandalism;223;1082.0
2283;2009;burglary;285;1391.0
2283;2009;drugs_weapons;170;830.0
2283;2009;person;462;2255.0
2283;2009;theft;1051;5129.0
2283;2009;total;2372;11576.0
2283;2009;vandalism;213;1040.0
2283;2010;burglary;277;1361.0
2283;2010;drugs_weapons;141;693.0
2283;2010;person;487;2393.0
2283;2010;theft;1081;5312.0
2283;2010;total;2495;12261.0
2283;2010;vandalism;212;1042.0
2283;2011;burglary;218;1084.0
2283;2011;drugs_weapons;128;637.0
2283;2011;person;544;2705.0
2283;2011;theft;1001;4978.0
2283;2011;total;2382;11845.0
2283;2011;vandalism;241;1198.0
2283;2012;burglary;201;1013.0
2283;2012;drugs_weapons;83;418.0
2283;2012;person;467;2353.0
2283;2012;theft;856;4312.0
2283;2012;total;2017;10161.0
2283;2012;vandalism;175;882.0
2283;2013;burglary;211;1072.0
2283;2013;drugs_weapons;83;422.0
2283;2013;person;433;2200.0
2283;2013;theft;707;3593.0
2283;2013;total;1897;9639.0
2283;2013;vandalism;205;1042.0
2283;2014;burglary;254;1289.0
2283;2014;drugs_weapons;117;594.0
2283;2014;person;384;1949.0
2283;2014;theft;926;4701.0
2283;2014;total;2066;10488.0
2283;2014;vandalism;195;990.0
2283;2015;burglary;336;1699.0
2283;2015;drugs_weapons;141;713.0
2283;2015;person;524;2649.0
2283;2015;theft;983;4970.0
2283;2015;total;2509;12685.0
2283;2015;vandalism;175;885.0
2283;2016;burglary;202;1019.0
2283;2016;drugs_weapons;173;874.0
2283;2016;person;501;2528.0
2283;2016;theft;772;3896.0
2283;2016;total;2275;11481.0
2283;2016;vandalism;228;1151.0
2283;2017;burglary;163;824.0
2283;2017;drugs_weapons;129;652.0
2283;2017;person;553;2796.0
2283;2017;theft;688;3479.0
2283;2017;total;2169;10967.0
2283;2017;vandalism;165;834.0
2283;2018;burglary;193;984.0
2283;2018;drugs_weapons;230;1173.0
2283;2018;person;624;3183.0
2283;2018;theft;701;3576.0
2283;2018;total;2540;12956.0
2283;2018;vandalism;186;949.0
2283;2019;burglary;123;637.0
2283;2019;drugs_weapons;254;1315.0
2283;2019;person;512;2650.0
2283;2019;theft;592;3064.0
2283;2019;total;2260;11698.0
2283;2019;vandalism;146;756.0
2283;2020;burglary;139;731.0
2283;2020;drugs_weapons;253;1331.0
2283;2020;person;532;2799.0
2283;2020;theft;507;2668.0
2283;2020;total;2284;12017.0
2283;2020;vandalism;144;758.0
2283;2021;burglary;75;398.0
2283;2021;drugs_weapons;214;1136.0
2283;2021;person;519;2754.0
2283;2021;theft;366;1942.0
2283;2021;total;1961;10407.0
2283;2021;vandalism;138;732.0
2283;2022;burglary;185;987.0
2283;2022;drugs_weapons;250;1334.0
2283;2022;person;497;2652.0
2283;2022;theft;555;2962.0
2283;2022;total;2049;10934.0
2283;2022;vandalism;168;896.0
2283;2023;burglary;102;549.0
2283;2023;drugs_weapons;203;1092.0
2283;2023;person;512;2753.0
2283;2023;theft;372;2001.0
2283;2023;total;1831;9847.0
2283;2023;vandalism;137;737.0
2283;2024;burglary;68;368.0
2283;2024;drugs_weapons;141;763.0
2283;2024;person;569;3080.0
2283;2024;theft;376;2035.0
2283;2024;total;1856;10047.0
2283;2024;vandalism;106;574.0
2283;2025;burglary;63;345.0
2283;2025;drugs_weapons;118;646.0
2283;2025;person;537;2940.0
2283;2025;theft;326;1785.0
2283;2025;total;1806;9887.0
2283;2025;vandalism;119;651.0
2284;1996;burglary;441;760.0
2284;1996;drugs_weapons;28;48.0
2284;1996;person;278;479.0
2284;1996;theft;1820;3138.0
2284;1996;total;2764;4766.0
2284;1996;vandalism;379;654.0
2284;1997;burglary;503;876.0
2284;1997;drugs_weapons;28;49.0
2284;1997;person;352;613.0
2284;1997;theft;2098;3653.0
2284;1997;total;3109;5414.0
2284;1997;vandalism;355;618.0
2284;1998;burglary;303;533.0
2284;1998;drugs_weapons;29;51.0
2284;1998;person;403;708.0
2284;1998;theft;1869;3285.0
2284;1998;total;2807;4934.0
2284;1998;vandalism;289;508.0
2284;1999;burglary;327;580.0
2284;1999;drugs_weapons;59;105.0
2284;1999;person;460;815.0
2284;1999;theft;2006;3556.0
2284;1999;total;3271;5798.0
2284;1999;vandalism;378;670.0
2284;2000;burglary;412;737.0
2284;2000;drugs_weapons;54;96.0
2284;2000;person;452;808.0
2284;2000;theft;1837;3284.0
2284;2000;total;3179;5683.0
2284;2000;vandalism;383;685.0
2284;2001;burglary;281;506.0
2284;2001;drugs_weapons;33;59.0
2284;2001;person;456;821.0
2284;2001;theft;1602;2885.0
2284;2001;total;2880;5186.0
2284;2001;vandalism;361;650.0
2284;2002;burglary;304;551.0
2284;2002;drugs_weapons;46;83.0
2284;2002;person;482;873.0
2284;2002;theft;1526;2764.0
2284;2002;total;2972;5384.0
2284;2002;vandalism;416;754.0
2284;2003;burglary;380;691.0
2284;2003;drugs_weapons;50;91.0
2284;2003;person;562;1022.0
2284;2003;theft;1808;3287.0
2284;2003;total;3470;6309.0
2284;2003;vandalism;568;1033.0
2284;2004;burglary;432;786.0
2284;2004;drugs_weapons;56;102.0
2284;2004;person;491;894.0
2284;2004;theft;1919;3492.0
2284;2004;total;3401;6190.0
2284;2004;vandalism;467;850.0
2284;2005;burglary;346;630.0
2284;2005;drugs_weapons;154;281.0
2284;2005;person;580;1056.0
2284;2005;theft;1660;3021.0
2284;2005;total;3377;6146.0
2284;2005;vandalism;448;815.0
2284;2006;burglary;463;840.0
2284;2006;drugs_weapons;268;487.0
2284;2006;person;611;1109.0
2284;2006;theft;1967;3570.0
2284;2006;total;3904;7086.0
2284;2006;vandalism;407;739.0
2284;2007;burglary;330;597.0
2284;2007;drugs_weapons;261;472.0
2284;2007;person;753;1363.0
2284;2007;theft;1590;2877.0
2284;2007;total;3847;6961.0
2284;2007;vandalism;531;961.0
2284;2008;burglary;357;645.0
2284;2008;drugs_weapons;309;558.0
2284;2008;person;801;1448.0
2284;2008;theft;1470;2657.0
2284;2008;total;4121;7447.0
2284;2008;vandalism;654;1182.0
2284;2009;burglary;356;644.0
2284;2009;drugs_weapons;329;595.0
2284;2009;person;823;1489.0
2284;2009;theft;1763;3191.0
2284;2009;total;4342;7858.0
2284;2009;vandalism;652;1180.0
2284;2010;burglary;362;657.0
2284;2010;drugs_weapons;391;710.0
2284;2010;person;836;1517.0
2284;2010;theft;1617;2935.0
2284;2010;total;4104;7448.0
2284;2010;vandalism;463;840.0
2284;2011;burglary;344;625.0
2284;2011;drugs_weapons;383;697.0
2284;2011;person;933;1696.0
2284;2011;theft;1531;2784.0
2284;2011;total;4127;7503.0
2284;2011;vandalism;434;789.0
2284;2012;burglary;276;502.0
2284;2012;drugs_weapons;470;855.0
2284;2012;person;1208;2198.0
2284;2012;theft;1357;2469.0
2284;2012;total;4469;8130.0
2284;2012;vandalism;455;828.0
2284;2013;burglary;240;436.0
2284;2013;drugs_weapons;380;691.0
2284;2013;person;747;1358.0
2284;2013;theft;1236;2247.0
2284;2013;total;3581;6511.0
2284;2013;vandalism;356;647.0
2284;2014;burglary;206;374.0
2284;2014;drugs_weapons;486;882.0
2284;2014;person;1110;2014.0
2284;2014;theft;1298;2355.0
2284;2014;total;4304;7809.0
2284;2014;vandalism;352;639.0
2284;2015;burglary;215;388.0
2284;2015;drugs_weapons;467;842.0
2284;2015;person;885;1597.0
2284;2015;theft;995;1796.0
2284;2015;total;3772;6807.0
2284;2015;vandalism;349;630.0
2284;2016;burglary;237;425.0
2284;2016;drugs_weapons;443;795.0
2284;2016;person;913;1637.0
2284;2016;theft;1227;2200.0
2284;2016;total;4202;7535.0
2284;2016;vandalism;370;663.0
2284;2017;burglary;251;448.0
2284;2017;drugs_weapons;450;803.0
2284;2017;person;996;1777.0
2284;2017;theft;1279;2282.0
2284;2017;total;4560;8135.0
2284;2017;vandalism;358;639.0
2284;2018;burglary;152;271.0
2284;2018;drugs_weapons;541;964.0
2284;2018;person;1224;2181.0
2284;2018;theft;1113;1983.0
2284;2018;total;4814;8579.0
2284;2018;vandalism;327;583.0
2284;2019;burglary;213;380.0
2284;2019;drugs_weapons;741;1322.0
2284;2019;person;1211;2161.0
2284;2019;theft;1435;2561.0
2284;2019;total;5548;9899.0
2284;2019;vandalism;400;714.0
2284;2020;burglary;247;442.0
2284;2020;drugs_weapons;687;1229.0
2284;2020;person;982;1757.0
2284;2020;theft;1449;2592.0
2284;2020;total;5271;9429.0
2284;2020;vandalism;458;819.0
2284;2021;burglary;185;331.0
2284;2021;drugs_weapons;612;1096.0
2284;2021;person;1375;2463.0
2284;2021;theft;1125;2016.0
2284;2021;total;5285;9469.0
2284;2021;vandalism;505;905.0
2284;2022;burglary;167;300.0
2284;2022;drugs_weapons;497;893.0
2284;2022;person;1185;2128.0
2284;2022;theft;1035;1859.0
2284;2022;total;4479;8043.0
2284;2022;vandalism;435;781.0
2284;2023;burglary;146;263.0
2284;2023;drugs_weapons;506;911.0
2284;2023;person;1142;2057.0
2284;2023;theft;962;1733.0
2284;2023;total;4602;8289.0
2284;2023;vandalism;416;749.0
2284;2024;burglary;141;254.0
2284;2024;drugs_weapons;414;746.0
2284;2024;person;1167;2104.0
2284;2024;theft;776;1399.0
2284;2024;total;4197;7568.0
2284;2024;vandalism;349;629.0
2284;2025;burglary;131;237.0
2284;2025;drugs_weapons;449;811.0
2284;2025;person;1314;2372.0
2284;2025;theft;709;1280.0
2284;2025;total;4488;8102.0
2284;2025;vandalism;317;572.0
2303;1996;burglary;106;1580.0
2303;1996;drugs_weapons;7;104.0
2303;1996;person;64;954.0
2303;1996;theft;277;4130.0
2303;1996;total;416;6202.0
2303;1996;vandalism;40;596.0
2303;1997;burglary;100;1508.0
2303;1997;drugs_weapons;12;181.0
2303;1997;person;61;920.0
2303;1997;theft;289;4357.0
2303;1997;total;453;6830.0
2303;1997;vandalism;41;618.0
2303;1998;burglary;84;1279.0
2303;1998;drugs_weapons;8;121.0
2303;1998;person;46;700.0
2303;1998;theft;235;3577.0
2303;1998;total;378;5754.0
2303;1998;vandalism;39;594.0
2303;1999;burglary;146;2241.0
2303;1999;drugs_weapons;9;138.0
2303;1999;person;43;660.0
2303;1999;theft;370;5680.0
2303;1999;total;503;7721.0
2303;1999;vandalism;50;768.0
2303;2000;burglary;91;1422.0
2303;2000;drugs_weapons;4;63.0
2303;2000;person;40;625.0
2303;2000;theft;223;3484.0
2303;2000;total;342;5343.0
2303;2000;vandalism;27;422.0
2303;2001;burglary;100;1605.0
2303;2001;drugs_weapons;2;32.0
2303;2001;person;34;546.0
2303;2001;theft;191;3066.0
2303;2001;total;324;5200.0
2303;2001;vandalism;28;449.0
2303;2002;burglary;133;2176.0
2303;2002;drugs_weapons;7;114.0
2303;2002;person;45;736.0
2303;2002;theft;288;4711.0
2303;2002;total;424;6935.0
2303;2002;vandalism;37;605.0
2303;2003;burglary;111;1846.0
2303;2003;drugs_weapons;7;117.0
2303;2003;person;79;1314.0
2303;2003;theft;260;4324.0
2303;2003;total;475;7899.0
2303;2003;vandalism;50;831.0
2303;2004;burglary;100;1689.0
2303;2004;drugs_weapons;5;85.0
2303;2004;person;47;794.0
2303;2004;theft;262;4425.0
2303;2004;total;439;7414.0
2303;2004;vandalism;44;743.0
2303;2005;burglary;81;1386.0
2303;2005;drugs_weapons;2;34.0
2303;2005;person;64;1095.0
2303;2005;theft;256;4380.0
2303;2005;total;402;6878.0
